case,seed,dispatch,task_id,cumulative_share
case3,11,8000,4,0.199625
case3,11,8000,5,0.201125
case3,11,8100,1,0.200370
case3,11,8100,2,0.203457
case3,11,8100,3,0.194815
case3,11,8100,4,0.200000
case3,11,8100,5,0.201358
case3,11,8200,1,0.200244
case3,11,8200,2,0.203293
case3,11,8200,3,0.195488
case3,11,8200,4,0.199024
case3,11,8200,5,0.201951
case3,11,8300,1,0.200602
case3,11,8300,2,0.202892
case3,11,8300,3,0.196024
case3,11,8300,4,0.199157
case3,11,8300,5,0.201325
case3,11,8400,1,0.200476
case3,11,8400,2,0.203929
case3,11,8400,3,0.195119
case3,11,8400,4,0.199405
case3,11,8400,5,0.201071
case3,11,8500,1,0.200941
case3,11,8500,2,0.202824
case3,11,8500,3,0.195412
case3,11,8500,4,0.199529
case3,11,8500,5,0.201294
case3,11,8600,1,0.200814
case3,11,8600,2,0.202907
case3,11,8600,3,0.195698
case3,11,8600,4,0.200116
case3,11,8600,5,0.200465
case3,11,8700,1,0.200920
case3,11,8700,2,0.202529
case3,11,8700,3,0.196437
case3,11,8700,4,0.199540
case3,11,8700,5,0.200575
case3,11,8800,1,0.201250
case3,11,8800,2,0.201705
case3,11,8800,3,0.196591
case3,11,8800,4,0.199318
case3,11,8800,5,0.201136
case3,11,8900,1,0.200787
case3,11,8900,2,0.201685
case3,11,8900,3,0.196966
case3,11,8900,4,0.199213
case3,11,8900,5,0.201348
case3,11,9000,1,0.200889
case3,11,9000,2,0.201667
case3,11,9000,3,0.196444
case3,11,9000,4,0.199556
case3,11,9000,5,0.201444
case3,11,9100,1,0.200549
case3,11,9100,2,0.201648
case3,11,9100,3,0.196813
case3,11,9100,4,0.199780
case3,11,9100,5,0.201209
case3,11,9200,1,0.200109
case3,11,9200,2,0.202500
case3,11,9200,3,0.197174
case3,11,9200,4,0.199348
case3,11,9200,5,0.200870
case3,11,9300,1,0.199462
case3,11,9300,2,0.202903
case3,11,9300,3,0.197527
case3,11,9300,4,0.198925
case3,11,9300,5,0.201183
case3,11,9400,1,0.200106
case3,11,9400,2,0.201915
case3,11,9400,3,0.198404
case3,11,9400,4,0.198936
case3,11,9400,5,0.200638
case3,11,9500,1,0.200421
case3,11,9500,2,0.201895
case3,11,9500,3,0.198526
case3,11,9500,4,0.198421
case3,11,9500,5,0.200737
case3,11,9600,1,0.200313
case3,11,9600,2,0.201875
case3,11,9600,3,0.198646
case3,11,9600,4,0.198333
case3,11,9600,5,0.200833
case3,11,9700,1,0.201031
case3,11,9700,2,0.201134
case3,11,9700,3,0.198557
case3,11,9700,4,0.197835
case3,11,9700,5,0.201443
case3,11,9800,1,0.200714
case3,11,9800,2,0.200918
case3,11,9800,3,0.199490
case3,11,9800,4,0.197449
case3,11,9800,5,0.201429
case3,11,9900,1,0.200000
case3,11,9900,2,0.200808
case3,11,9900,3,0.200101
case3,11,9900,4,0.197475
case3,11,9900,5,0.201616
case3,11,10000,1,0.200700
case3,11,10000,2,0.200200
case3,11,10000,3,0.199800
case3,11,10000,4,0.197700
case3,11,10000,5,0.201600
case3,12,100,1,0.220000
case3,12,100,2,0.220000
case3,12,100,3,0.190000
case3,12,100,4,0.170000
case3,12,100,5,0.200000
case3,12,200,1,0.205000
case3,12,200,2,0.215000
case3,12,200,3,0.160000
case3,12,200,4,0.200000
case3,12,200,5,0.220000
case3,12,300,1,0.220000
case3,12,300,2,0.193333
case3,12,300,3,0.156667
case3,12,300,4,0.206667
case3,12,300,5,0.223333
case3,12,400,1,0.197500
case3,12,400,2,0.212500
case3,12,400,3,0.170000
case3,12,400,4,0.202500
case3,12,400,5,0.217500
case3,12,500,1,0.208000
case3,12,500,2,0.216000
case3,12,500,3,0.166000
case3,12,500,4,0.200000
case3,12,500,5,0.210000
case3,12,600,1,0.215000
case3,12,600,2,0.220000
case3,12,600,3,0.168333
case3,12,600,4,0.196667
case3,12,600,5,0.200000
case3,12,700,1,0.218571
case3,12,700,2,0.212857
case3,12,700,3,0.170000
case3,12,700,4,0.201429
case3,12,700,5,0.197143
case3,12,800,1,0.222500
case3,12,800,2,0.211250
case3,12,800,3,0.172500
case3,12,800,4,0.202500
case3,12,800,5,0.191250
case3,12,900,1,0.212222
case3,12,900,2,0.208889
case3,12,900,3,0.181111
case3,12,900,4,0.204444
case3,12,900,5,0.193333
case3,12,1000,1,0.215000
case3,12,1000,2,0.202000
case3,12,1000,3,0.184000
case3,12,1000,4,0.204000
case3,12,1000,5,0.195000
case3,12,1100,1,0.210909
case3,12,1100,2,0.202727
case3,12,1100,3,0.187273
case3,12,1100,4,0.204545
case3,12,1100,5,0.194545
case3,12,1200,1,0.214167
case3,12,1200,2,0.205833
case3,12,1200,3,0.186667
case3,12,1200,4,0.199167
case3,12,1200,5,0.194167
case3,12,1300,1,0.217692
case3,12,1300,2,0.203077
case3,12,1300,3,0.185385
case3,12,1300,4,0.201538
case3,12,1300,5,0.192308
case3,12,1400,1,0.215714
case3,12,1400,2,0.202143
case3,12,1400,3,0.184286
case3,12,1400,4,0.202143
case3,12,1400,5,0.195714
case3,12,1500,1,0.218667
case3,12,1500,2,0.199333
case3,12,1500,3,0.180667
case3,12,1500,4,0.203333
case3,12,1500,5,0.198000
case3,12,1600,1,0.215625
case3,12,1600,2,0.198750
case3,12,1600,3,0.186250
case3,12,1600,4,0.204375
case3,12,1600,5,0.195000
case3,12,1700,1,0.216471
case3,12,1700,2,0.199412
case3,12,1700,3,0.185882
case3,12,1700,4,0.202353
case3,12,1700,5,0.195882
case3,12,1800,1,0.215556
case3,12,1800,2,0.196667
case3,12,1800,3,0.186111
case3,12,1800,4,0.206111
case3,12,1800,5,0.195556
case3,12,1900,1,0.215789
case3,12,1900,2,0.198947
case3,12,1900,3,0.180526
case3,12,1900,4,0.206316
case3,12,1900,5,0.198421
case3,12,2000,1,0.216500
case3,12,2000,2,0.198500
case3,12,2000,3,0.181000
case3,12,2000,4,0.206000
case3,12,2000,5,0.198000
case3,12,2100,1,0.215714
case3,12,2100,2,0.198095
case3,12,2100,3,0.184286
case3,12,2100,4,0.205238
case3,12,2100,5,0.196667
case3,12,2200,1,0.215455
case3,12,2200,2,0.197273
case3,12,2200,3,0.188182
case3,12,2200,4,0.204091
case3,12,2200,5,0.195000
case3,12,2300,1,0.213478
case3,12,2300,2,0.196957
case3,12,2300,3,0.186957
case3,12,2300,4,0.205652
case3,12,2300,5,0.196957
case3,12,2400,1,0.212500
case3,12,2400,2,0.197500
case3,12,2400,3,0.188750
case3,12,2400,4,0.206667
case3,12,2400,5,0.194583
case3,12,2500,1,0.209200
case3,12,2500,2,0.201200
case3,12,2500,3,0.190000
case3,12,2500,4,0.204800
case3,12,2500,5,0.194800
case3,12,2600,1,0.206923
case3,12,2600,2,0.199615
case3,12,2600,3,0.192308
case3,12,2600,4,0.206923
case3,12,2600,5,0.194231
case3,12,2700,1,0.206296
case3,12,2700,2,0.199630
case3,12,2700,3,0.192593
case3,12,2700,4,0.206667
case3,12,2700,5,0.194815
case3,12,2800,1,0.203571
case3,12,2800,2,0.201071
case3,12,2800,3,0.191786
case3,12,2800,4,0.207857
case3,12,2800,5,0.195714
case3,12,2900,1,0.202414
case3,12,2900,2,0.201034
case3,12,2900,3,0.193103
case3,12,2900,4,0.208621
case3,12,2900,5,0.194828
case3,12,3000,1,0.201667
case3,12,3000,2,0.198333
case3,12,3000,3,0.195667
case3,12,3000,4,0.208667
case3,12,3000,5,0.195667
case3,12,3100,1,0.200968
case3,12,3100,2,0.199677
case3,12,3100,3,0.196129
case3,12,3100,4,0.206774
case3,12,3100,5,0.196452
case3,12,3200,1,0.200937
case3,12,3200,2,0.201563
case3,12,3200,3,0.195625
case3,12,3200,4,0.205000
case3,12,3200,5,0.196875
case3,12,3300,1,0.200606
case3,12,3300,2,0.200303
case3,12,3300,3,0.197879
case3,12,3300,4,0.204848
case3,12,3300,5,0.196364
case3,12,3400,1,0.200588
case3,12,3400,2,0.201471
case3,12,3400,3,0.197059
case3,12,3400,4,0.205588
case3,12,3400,5,0.195294
case3,12,3500,1,0.201143
case3,12,3500,2,0.201143
case3,12,3500,3,0.194857
case3,12,3500,4,0.208000
case3,12,3500,5,0.194857
case3,12,3600,1,0.202222
case3,12,3600,2,0.201667
case3,12,3600,3,0.193611
case3,12,3600,4,0.206667
case3,12,3600,5,0.195833
case3,12,3700,1,0.201892
case3,12,3700,2,0.201351
case3,12,3700,3,0.193784
case3,12,3700,4,0.206216
case3,12,3700,5,0.196757
case3,12,3800,1,0.201579
case3,12,3800,2,0.201053
case3,12,3800,3,0.194737
case3,12,3800,4,0.204474
case3,12,3800,5,0.198158
case3,12,3900,1,0.201026
case3,12,3900,2,0.201538
case3,12,3900,3,0.193333
case3,12,3900,4,0.205385
case3,12,3900,5,0.198718
case3,12,4000,1,0.200750
case3,12,4000,2,0.202000
case3,12,4000,3,0.194750
case3,12,4000,4,0.205500
case3,12,4000,5,0.197000
case3,12,4100,1,0.200244
case3,12,4100,2,0.202195
case3,12,4100,3,0.194146
case3,12,4100,4,0.205610
case3,12,4100,5,0.197805
case3,12,4200,1,0.198571
case3,12,4200,2,0.201905
case3,12,4200,3,0.194286
case3,12,4200,4,0.205952
case3,12,4200,5,0.199286
case3,12,4300,1,0.199070
case3,12,4300,2,0.201395
case3,12,4300,3,0.195581
case3,12,4300,4,0.205349
case3,12,4300,5,0.198605
case3,12,4400,1,0.197727
case3,12,4400,2,0.202273
case3,12,4400,3,0.193636
case3,12,4400,4,0.207500
case3,12,4400,5,0.198864
case3,12,4500,1,0.196889
case3,12,4500,2,0.202444
case3,12,4500,3,0.194222
case3,12,4500,4,0.207778
case3,12,4500,5,0.198667
case3,12,4600,1,0.198913
case3,12,4600,2,0.202391
case3,12,4600,3,0.192826
case3,12,4600,4,0.207391
case3,12,4600,5,0.198478
case3,12,4700,1,0.200638
case3,12,4700,2,0.201277
case3,12,4700,3,0.192340
case3,12,4700,4,0.208298
case3,12,4700,5,0.197447
case3,12,4800,1,0.200000
case3,12,4800,2,0.201667
case3,12,4800,3,0.191875
case3,12,4800,4,0.207917
case3,12,4800,5,0.198542
case3,12,4900,1,0.200000
case3,12,4900,2,0.202041
case3,12,4900,3,0.192653
case3,12,4900,4,0.207755
case3,12,4900,5,0.197551
case3,12,5000,1,0.200800
case3,12,5000,2,0.200600
case3,12,5000,3,0.193000
case3,12,5000,4,0.208400
case3,12,5000,5,0.197200
case3,12,5100,1,0.201765
case3,12,5100,2,0.201176
case3,12,5100,3,0.193137
case3,12,5100,4,0.207451
case3,12,5100,5,0.196471
case3,12,5200,1,0.201731
case3,12,5200,2,0.202692
case3,12,5200,3,0.192115
case3,12,5200,4,0.207308
case3,12,5200,5,0.196154
case3,12,5300,1,0.202264
case3,12,5300,2,0.202830
case3,12,5300,3,0.193019
case3,12,5300,4,0.205849
case3,12,5300,5,0.196038
case3,12,5400,1,0.201296
case3,12,5400,2,0.203889
case3,12,5400,3,0.193148
case3,12,5400,4,0.205556
case3,12,5400,5,0.196111
case3,12,5500,1,0.201455
case3,12,5500,2,0.205091
case3,12,5500,3,0.193091
case3,12,5500,4,0.205091
case3,12,5500,5,0.195273
case3,12,5600,1,0.201607
case3,12,5600,2,0.204643
case3,12,5600,3,0.192679
case3,12,5600,4,0.206250
case3,12,5600,5,0.194821
case3,12,5700,1,0.202105
case3,12,5700,2,0.204737
case3,12,5700,3,0.192281
case3,12,5700,4,0.205614
case3,12,5700,5,0.195263
case3,12,5800,1,0.202069
case3,12,5800,2,0.203621
case3,12,5800,3,0.193448
case3,12,5800,4,0.205000
case3,12,5800,5,0.195862
case3,12,5900,1,0.201356
case3,12,5900,2,0.204407
case3,12,5900,3,0.192034
case3,12,5900,4,0.206610
case3,12,5900,5,0.195593
case3,12,6000,1,0.200000
case3,12,6000,2,0.204667
case3,12,6000,3,0.191833
case3,12,6000,4,0.207333
case3,12,6000,5,0.196167
case3,12,6100,1,0.200328
case3,12,6100,2,0.204426
case3,12,6100,3,0.192459
case3,12,6100,4,0.207049
case3,12,6100,5,0.195738
case3,12,6200,1,0.199032
case3,12,6200,2,0.204194
case3,12,6200,3,0.193387
case3,12,6200,4,0.205968
case3,12,6200,5,0.197419
case3,12,6300,1,0.199524
case3,12,6300,2,0.205079
case3,12,6300,3,0.192063
case3,12,6300,4,0.205714
case3,12,6300,5,0.197619
case3,12,6400,1,0.200469
case3,12,6400,2,0.205000
case3,12,6400,3,0.191562
case3,12,6400,4,0.206563
case3,12,6400,5,0.196406
case3,12,6500,1,0.200000
case3,12,6500,2,0.206308
case3,12,6500,3,0.191077
case3,12,6500,4,0.206769
case3,12,6500,5,0.195846
case3,12,6600,1,0.199394
case3,12,6600,2,0.206970
case3,12,6600,3,0.191515
case3,12,6600,4,0.206212
case3,12,6600,5,0.195909
case3,12,6700,1,0.199403
case3,12,6700,2,0.207761
case3,12,6700,3,0.191791
case3,12,6700,4,0.205224
case3,12,6700,5,0.195821
case3,12,6800,1,0.200441
case3,12,6800,2,0.207206
case3,12,6800,3,0.191471
case3,12,6800,4,0.205147
case3,12,6800,5,0.195735
case3,12,6900,1,0.201014
case3,12,6900,2,0.207246
case3,12,6900,3,0.191304
case3,12,6900,4,0.204058
case3,12,6900,5,0.196377
case3,12,7000,1,0.200857
case3,12,7000,2,0.207857
case3,12,7000,3,0.191143
case3,12,7000,4,0.204286
case3,12,7000,5,0.195857
case3,12,7100,1,0.200423
case3,12,7100,2,0.208169
case3,12,7100,3,0.191972
case3,12,7100,4,0.203521
case3,12,7100,5,0.195915
case3,12,7200,1,0.200556
case3,12,7200,2,0.208472
case3,12,7200,3,0.191667
case3,12,7200,4,0.203611
case3,12,7200,5,0.195694
case3,12,7300,1,0.201233
case3,12,7300,2,0.208767
case3,12,7300,3,0.191781
case3,12,7300,4,0.202877
case3,12,7300,5,0.195342
case3,12,7400,1,0.200541
case3,12,7400,2,0.208649
case3,12,7400,3,0.192027
case3,12,7400,4,0.203243
case3,12,7400,5,0.195541
case3,12,7500,1,0.200667
case3,12,7500,2,0.208533
case3,12,7500,3,0.191333
case3,12,7500,4,0.203200
case3,12,7500,5,0.196267
case3,12,7600,1,0.200526
case3,12,7600,2,0.208816
case3,12,7600,3,0.191842
case3,12,7600,4,0.202895
case3,12,7600,5,0.195921
case3,12,7700,1,0.200779
case3,12,7700,2,0.208442
case3,12,7700,3,0.190909
case3,12,7700,4,0.203636
case3,12,7700,5,0.196234
case3,12,7800,1,0.200385
case3,12,7800,2,0.207949
case3,12,7800,3,0.190769
case3,12,7800,4,0.204744
case3,12,7800,5,0.196154
case3,12,7900,1,0.200000
case3,12,7900,2,0.207975
case3,12,7900,3,0.190759
case3,12,7900,4,0.204684
case3,12,7900,5,0.196582
case3,12,8000,1,0.200375
case3,12,8000,2,0.207375
case3,12,8000,3,0.190875
case3,12,8000,4,0.204875
case3,12,8000,5,0.196500
case3,12,8100,1,0.200617
case3,12,8100,2,0.207160
case3,12,8100,3,0.191481
case3,12,8100,4,0.204074
case3,12,8100,5,0.196667
case3,12,8200,1,0.200610
case3,12,8200,2,0.207927
case3,12,8200,3,0.190854
case3,12,8200,4,0.204146
case3,12,8200,5,0.196463
case3,12,8300,1,0.200241
case3,12,8300,2,0.208554
case3,12,8300,3,0.190241
case3,12,8300,4,0.204337
case3,12,8300,5,0.196627
case3,12,8400,1,0.200119
case3,12,8400,2,0.208333
case3,12,8400,3,0.190357
case3,12,8400,4,0.204405
case3,12,8400,5,0.196786
case3,12,8500,1,0.198941
case3,12,8500,2,0.209059
case3,12,8500,3,0.190118
case3,12,8500,4,0.204353
case3,12,8500,5,0.197529
case3,12,8600,1,0.199302
case3,12,8600,2,0.209070
case3,12,8600,3,0.190116
case3,12,8600,4,0.203837
case3,12,8600,5,0.197674
case3,12,8700,1,0.198966
case3,12,8700,2,0.209195
case3,12,8700,3,0.190345
case3,12,8700,4,0.204023
case3,12,8700,5,0.197471
case3,12,8800,1,0.198523
case3,12,8800,2,0.209318
case3,12,8800,3,0.190568
case3,12,8800,4,0.204659
case3,12,8800,5,0.196932
case3,12,8900,1,0.198539
case3,12,8900,2,0.209438
case3,12,8900,3,0.190899
case3,12,8900,4,0.203933
case3,12,8900,5,0.197191
case3,12,9000,1,0.199444
case3,12,9000,2,0.208444
case3,12,9000,3,0.191111
case3,12,9000,4,0.204667
case3,12,9000,5,0.196333
case3,12,9100,1,0.200330
case3,12,9100,2,0.207802
case3,12,9100,3,0.191868
case3,12,9100,4,0.204396
case3,12,9100,5,0.195604
case3,12,9200,1,0.199891
case3,12,9200,2,0.207500
case3,12,9200,3,0.191739
case3,12,9200,4,0.204348
case3,12,9200,5,0.196522
case3,12,9300,1,0.200538
case3,12,9300,2,0.207204
case3,12,9300,3,0.191183
case3,12,9300,4,0.204301
case3,12,9300,5,0.196774
case3,12,9400,1,0.200745
case3,12,9400,2,0.207021
case3,12,9400,3,0.192021
case3,12,9400,4,0.204149
case3,12,9400,5,0.196064
case3,12,9500,1,0.200737
case3,12,9500,2,0.207789
case3,12,9500,3,0.191158
case3,12,9500,4,0.204105
case3,12,9500,5,0.196211
case3,12,9600,1,0.200729
case3,12,9600,2,0.207500
case3,12,9600,3,0.191250
case3,12,9600,4,0.204375
case3,12,9600,5,0.196146
case3,12,9700,1,0.201031
case3,12,9700,2,0.206907
case3,12,9700,3,0.191134
case3,12,9700,4,0.204227
case3,12,9700,5,0.196701
case3,12,9800,1,0.200918
case3,12,9800,2,0.206531
case3,12,9800,3,0.191429
case3,12,9800,4,0.204592
case3,12,9800,5,0.196531
case3,12,9900,1,0.201111
case3,12,9900,2,0.206566
case3,12,9900,3,0.191313
case3,12,9900,4,0.204444
case3,12,9900,5,0.196566
case3,12,10000,1,0.201000
case3,12,10000,2,0.206300
case3,12,10000,3,0.191100
case3,12,10000,4,0.204200
case3,12,10000,5,0.197400
case3,13,100,1,0.210000
case3,13,100,2,0.170000
case3,13,100,3,0.210000
case3,13,100,4,0.230000
case3,13,100,5,0.180000
case3,13,200,1,0.210000
case3,13,200,2,0.210000
case3,13,200,3,0.230000
case3,13,200,4,0.185000
case3,13,200,5,0.165000
case3,13,300,1,0.226667
case3,13,300,2,0.180000
case3,13,300,3,0.236667
case3,13,300,4,0.193333
case3,13,300,5,0.163333
case3,13,400,1,0.212500
case3,13,400,2,0.185000
case3,13,400,3,0.247500
case3,13,400,4,0.180000
case3,13,400,5,0.175000
case3,13,500,1,0.208000
case3,13,500,2,0.174000
case3,13,500,3,0.228000
case3,13,500,4,0.186000
case3,13,500,5,0.204000
case3,13,600,1,0.211667
case3,13,600,2,0.173333
case3,13,600,3,0.230000
case3,13,600,4,0.183333
case3,13,600,5,0.201667
case3,13,700,1,0.208571
case3,13,700,2,0.177143
case3,13,700,3,0.225714
case3,13,700,4,0.192857
case3,13,700,5,0.195714
case3,13,800,1,0.205000
case3,13,800,2,0.181250
case3,13,800,3,0.226250
case3,13,800,4,0.186250
case3,13,800,5,0.201250
case3,13,900,1,0.205556
case3,13,900,2,0.187778
case3,13,900,3,0.221111
case3,13,900,4,0.183333
case3,13,900,5,0.202222
case3,13,1000,1,0.207000
case3,13,1000,2,0.188000
case3,13,1000,3,0.216000
case3,13,1000,4,0.187000
case3,13,1000,5,0.202000
case3,13,1100,1,0.210000
case3,13,1100,2,0.190909
case3,13,1100,3,0.215455
case3,13,1100,4,0.184545
case3,13,1100,5,0.199091
case3,13,1200,1,0.210000
case3,13,1200,2,0.192500
case3,13,1200,3,0.209167
case3,13,1200,4,0.190833
case3,13,1200,5,0.197500
case3,13,1300,1,0.210000
case3,13,1300,2,0.190000
case3,13,1300,3,0.209231
case3,13,1300,4,0.189231
case3,13,1300,5,0.201538
case3,13,1400,1,0.202857
case3,13,1400,2,0.192143
case3,13,1400,3,0.213571
case3,13,1400,4,0.187857
case3,13,1400,5,0.203571
case3,13,1500,1,0.199333
case3,13,1500,2,0.194000
case3,13,1500,3,0.216667
case3,13,1500,4,0.189333
case3,13,1500,5,0.200667
case3,13,1600,1,0.198125
case3,13,1600,2,0.194375
case3,13,1600,3,0.215000
case3,13,1600,4,0.191250
case3,13,1600,5,0.201250
case3,13,1700,1,0.200000
case3,13,1700,2,0.196471
case3,13,1700,3,0.211765
case3,13,1700,4,0.191176
case3,13,1700,5,0.200588
case3,13,1800,1,0.201111
case3,13,1800,2,0.195000
case3,13,1800,3,0.211111
case3,13,1800,4,0.192222
case3,13,1800,5,0.200556
case3,13,1900,1,0.205263
case3,13,1900,2,0.192105
case3,13,1900,3,0.207368
case3,13,1900,4,0.193684
case3,13,1900,5,0.201579
case3,13,2000,1,0.203000
case3,13,2000,2,0.193000
case3,13,2000,3,0.206000
case3,13,2000,4,0.196500
case3,13,2000,5,0.201500
case3,13,2100,1,0.201429
case3,13,2100,2,0.193333
case3,13,2100,3,0.205238
case3,13,2100,4,0.194762
case3,13,2100,5,0.205238
case3,13,2200,1,0.198636
case3,13,2200,2,0.193182
case3,13,2200,3,0.209545
case3,13,2200,4,0.192727
case3,13,2200,5,0.205909
case3,13,2300,1,0.200000
case3,13,2300,2,0.193478
case3,13,2300,3,0.208261
case3,13,2300,4,0.194348
case3,13,2300,5,0.203913
case3,13,2400,1,0.201250
case3,13,2400,2,0.191250
case3,13,2400,3,0.207500
case3,13,2400,4,0.195000
case3,13,2400,5,0.205000
case3,13,2500,1,0.202800
case3,13,2500,2,0.192800
case3,13,2500,3,0.206400
case3,13,2500,4,0.196000
case3,13,2500,5,0.202000
case3,13,2600,1,0.201154
case3,13,2600,2,0.195385
case3,13,2600,3,0.205385
case3,13,2600,4,0.196538
case3,13,2600,5,0.201538
case3,13,2700,1,0.202593
case3,13,2700,2,0.194074
case3,13,2700,3,0.207778
case3,13,2700,4,0.195926
case3,13,2700,5,0.199630
case3,13,2800,1,0.203214
case3,13,2800,2,0.192143
case3,13,2800,3,0.210357
case3,13,2800,4,0.196071
case3,13,2800,5,0.198214
case3,13,2900,1,0.204483
case3,13,2900,2,0.191379
case3,13,2900,3,0.207586
case3,13,2900,4,0.196207
case3,13,2900,5,0.200345
case3,13,3000,1,0.202667
case3,13,3000,2,0.195000
case3,13,3000,3,0.205667
case3,13,3000,4,0.196667
case3,13,3000,5,0.200000
case3,13,3100,1,0.201290
case3,13,3100,2,0.193871
case3,13,3100,3,0.206129
case3,13,3100,4,0.197742
case3,13,3100,5,0.200968
case3,13,3200,1,0.203437
case3,13,3200,2,0.193750
case3,13,3200,3,0.206563
case3,13,3200,4,0.197500
case3,13,3200,5,0.198750
case3,13,3300,1,0.201818
case3,13,3300,2,0.194848
case3,13,3300,3,0.203939
case3,13,3300,4,0.199394
case3,13,3300,5,0.200000
case3,13,3400,1,0.203235
case3,13,3400,2,0.195882
case3,13,3400,3,0.201765
case3,13,3400,4,0.199118
case3,13,3400,5,0.200000
case3,13,3500,1,0.204000
case3,13,3500,2,0.196857
case3,13,3500,3,0.200857
case3,13,3500,4,0.198286
case3,13,3500,5,0.200000
case3,13,3600,1,0.204444
case3,13,3600,2,0.196111
case3,13,3600,3,0.201389
case3,13,3600,4,0.198889
case3,13,3600,5,0.199167
case3,13,3700,1,0.204595
case3,13,3700,2,0.196757
case3,13,3700,3,0.201081
case3,13,3700,4,0.198919
case3,13,3700,5,0.198649
case3,13,3800,1,0.205789
case3,13,3800,2,0.196842
case3,13,3800,3,0.200263
case3,13,3800,4,0.200000
case3,13,3800,5,0.197105
case3,13,3900,1,0.204615
case3,13,3900,2,0.197436
case3,13,3900,3,0.198718
case3,13,3900,4,0.201538
case3,13,3900,5,0.197692
case3,13,4000,1,0.203500
case3,13,4000,2,0.197000
case3,13,4000,3,0.199500
case3,13,4000,4,0.202000
case3,13,4000,5,0.198000
case3,13,4100,1,0.202439
case3,13,4100,2,0.196829
case3,13,4100,3,0.199268
case3,13,4100,4,0.202439
case3,13,4100,5,0.199024
case3,13,4200,1,0.203571
case3,13,4200,2,0.196905
case3,13,4200,3,0.199524
case3,13,4200,4,0.200238
case3,13,4200,5,0.199762
case3,13,4300,1,0.204186
case3,13,4300,2,0.197442
case3,13,4300,3,0.199767
case3,13,4300,4,0.201628
case3,13,4300,5,0.196977
case3,13,4400,1,0.203636
case3,13,4400,2,0.197273
case3,13,4400,3,0.199545
case3,13,4400,4,0.201136
case3,13,4400,5,0.198409
case3,13,4500,1,0.202889
case3,13,4500,2,0.197556
case3,13,4500,3,0.199333
case3,13,4500,4,0.202000
case3,13,4500,5,0.198222
case3,13,4600,1,0.203913
case3,13,4600,2,0.196957
case3,13,4600,3,0.199783
case3,13,4600,4,0.202609
case3,13,4600,5,0.196739
case3,13,4700,1,0.203830
case3,13,4700,2,0.197021
case3,13,4700,3,0.199574
case3,13,4700,4,0.203404
case3,13,4700,5,0.196170
case3,13,4800,1,0.205000
case3,13,4800,2,0.195833
case3,13,4800,3,0.199375
case3,13,4800,4,0.203750
case3,13,4800,5,0.196042
case3,13,4900,1,0.203878
case3,13,4900,2,0.195714
case3,13,4900,3,0.199184
case3,13,4900,4,0.203061
case3,13,4900,5,0.198163
case3,13,5000,1,0.203000
case3,13,5000,2,0.195600
case3,13,5000,3,0.199600
case3,13,5000,4,0.203600
case3,13,5000,5,0.198200
case3,13,5100,1,0.202941
case3,13,5100,2,0.195686
case3,13,5100,3,0.199608
case3,13,5100,4,0.202941
case3,13,5100,5,0.198824
case3,13,5200,1,0.203462
case3,13,5200,2,0.194808
case3,13,5200,3,0.199231
case3,13,5200,4,0.203269
case3,13,5200,5,0.199231
case3,13,5300,1,0.203208
case3,13,5300,2,0.194906
case3,13,5300,3,0.199623
case3,13,5300,4,0.202830
case3,13,5300,5,0.199434
case3,13,5400,1,0.203519
case3,13,5400,2,0.194074
case3,13,5400,3,0.199259
case3,13,5400,4,0.202963
